User_ID,Session_ID,Event,Timestamp,Device,Region,Channel,Product_Category,Revenue,Bounce_Flag
USR01484,SES01484,Browse,2025-10-05 10:52:32,Mobile,South,Google Ads,Fashion,0.0,Yes
USR08782,SES08782,browse,2025-10-22 18:49:01,Tablet,South,Google Ads,Fashion,0.0,Yes
USR02356,SES02356,Checkout,2025-10-31 10:30:49,Desktop,North,Email,Home,0.0,Yes
USR08322,SES08322,BROWSE,2025-10-26 23:17:49,Mobile,North,Social Media,Beauty,,Yes
USR00705,SES00705,browse,2025-10-14 08:52:22,Desktop,North,Google Ads,Home,,Yes
USR08844,SES08844,Add to Cart,2025-10-13 16:17:03,Desktop,East,Google Ads,Electronics,0.0,No
USR04682,SES04682,add to cart,10/20/2025,,West,Social Media,Electronics,0.0,Yes
USR08553,SES08553,Browse,2025-10-15 14:15:12,Tablet,West,Google Ads,Sports,0.0,Yes
USR06723,SES06723,Add to Cart,2025-10-12 11:10:33,,North,Email,Sports,0.0,No
USR02309,SES02309,BROWSE,2025-10-13 11:19:06,,,Email,Electronics,0.0,Yes
USR03418,SES03418,Checkout,2025-10-29 12:29:15,Mobile,North,Social Media,Beauty,,Yes
USR06984,SES06984,Browse,2025-10-03 05:16:44,Desktop,West,Organic,Electronics,0.0,Yes
USR03397,SES03397,CHECKOUT,2025-10-16 07:56:22,Tablet,West,Social Media,Home,0.0,Yes
USR08578,SES08578,Browse,2025-10-29 16:49:56,Desktop,East,Organic,Fashion,0.0,Yes
USR09516,SES09516,ADD TO CART,2025-10-14 17:19:28,Tablet,South,Social Media,Electronics,0.0,Yes
USR00115,SES00115,ADD TO CART,2025-10-09 18:00:46,Desktop,,Google Ads  ,Sports,0.0,Yes
USR04573,SES04573,Browse,2025-10-31 00:59:00,Tablet,East,Organic,Sports,0.0,Yes
USR03300,SES03300,Add to Cart,2025-10-08 22:37:53,Mobile,West,Google Ads,Sports,0.0,Yes
USR06283,SES06283,Browse,2025-10-21 19:46:40,Tablet,West,Organic,Sports,,Yes
USR09870,SES09870,BROWSE,2025-10-26 22:58:57,Mobile,South,Email,Home,,Yes
USR04216,SES04216,Browse,2025-10-24 10:25:21,Tablet,,Google Ads  ,Sports,0.0,Yes
USR08452,SES08452,Browse,2025-10-28 01:11:47,Mobile,South,Social Media,Sports,999999.0,Yes
USR00083,SES00083,browse,2025-10-16 23:48:29,Mobile,East,Social Media,Electronics,0.0,Yes
USR04887,SES04887,Purchase,2025-10-16 13:24:53,Mobile,,Social Media  ,Fashion,1573.97,No
USR02401,SES02401,Add to Cart,2025-10-16 17:59:53,Tablet,,Social Media,Home,0.0,Yes
USR09356,SES09356,Browse,2025-10-23 22:02:26,Tablet,South,Social Media,Sports,0.0,Yes
USR06141,SES06141,Add to Cart,2025-10-29 21:33:00,Desktop,South,Social Media,Beauty,0.0,Yes
USR04382,SES04382,browse,2025-10-09 23:45:36,Mobile,East,Social Media,Electronics,0.0,Yes
USR06167,SES06167,Browse,2025-10-27 05:04:30,Desktop,South,Organic,Home,0.0,No
USR00611,SES00611,browse,2025-10-12 09:10:58,Mobile,North,Organic,Electronics,,Yes
USR09925,SES09925,CHECKOUT,2025-10-03 23:35:14,Mobile,North,Social Media,Beauty,0.0,Yes
USR01989,SES01989,Checkout,2025-10-22 11:15:07,Desktop,West,Google Ads,Beauty,0.0,Yes
USR07650,SES07650,Browse,2025-10-27 21:58:55,Desktop,North,Google Ads  ,Electronics,0.0,Yes
USR05263,SES05263,Browse,10/20/2025,Tablet,West,Email,Home,0.0,Yes
USR05021,SES05021,Add to Cart,2025-10-27 01:02:31,Desktop,South,Email,Fashion,0.0,Yes
USR07078,SES07078,Browse,2025-10-19 20:45:52,Tablet,East,Email  ,Electronics,0.0,Yes
USR03819,SES03819,Browse,2025-10-15 20:14:06,Desktop,North,Social Media,Sports,0.0,Yes
USR01569,SES01569,Add to Cart,2025-10-14 11:44:14,Tablet,West,Social Media,Fashion,0.0,Yes
USR06300,SES06300,Checkout,2025-10-17 00:21:31,Mobile,North,Social Media,Home,-99.99,Yes
USR00197,SES00197,Browse,2025-10-14 10:19:08,Desktop,East,Google Ads,Fashion,0.0,No
USR05784,SES05784,Add to Cart,2025-10-13 21:30:19,,South,Google Ads,Electronics,0.0,Yes
USR08629,SES08629,Browse,2025-10-23 05:19:10,Mobile,South,Google Ads,Home,0.0,Yes
USR07041,SES07041,browse,10/20/2025,Desktop,North,Organic,Electronics,0.0,Yes
USR06552,SES06552,Browse,2025-10-31 12:53:22,Desktop,,Social Media,Electronics,0.0,Yes
USR04532,SES04532,BROWSE,2025-10-10 21:40:31,,West,Email,Electronics,,Yes
USR08123,SES08123,ADD TO CART,2025-10-28 21:34:03,Desktop,East,Email,Sports,0.0,Yes
USR04196,SES04196,Add to Cart,10/20/2025,Tablet,East,Google Ads,Sports,0.0,Yes
USR05258,SES05258,Browse,2025-10-06 17:22:03,Desktop,South,Social Media,Home,0.0,Yes
USR07118,SES07118,checkout,2025-10-11 20:18:30,,South,Email,Beauty,0.0,Yes
USR08344,SES08344,BROWSE,2025-10-06 17:04:07,Desktop,West,Google Ads,Fashion,0.0,Yes
USR02942,SES02942,Browse,2025-10-19 03:42:39,Desktop,,Social Media,Sports,0.0,Yes
USR09780,SES09780,BROWSE,2025-10-27 02:37:28,,West,Social Media,Beauty,0.0,Yes
USR01548,SES01548,add to cart,2025-10-07 00:05:09,Tablet,North,Google Ads,Beauty,0.0,No
USR03970,SES03970,Browse,2025-10-08 20:06:24,Mobile,West,Email,Sports,0.0,Yes
USR03215,SES03215,BROWSE,2025-10-23 14:41:21,Tablet,South,Email,Electronics,0.0,Yes
USR00253,SES00253,Browse,2025-10-16 23:56:59,Desktop,West,Google Ads,Beauty,,Yes
USR00296,SES00296,Browse,2025-10-11 15:57:07,Tablet,East,Social Media,Electronics,0.0,Yes
USR03790,SES03790,Checkout,2025-10-27 09:36:05,Mobile,West,Google Ads,Home,0.0,No
USR04616,SES04616,Add to Cart,2025-10-26 03:26:20,Mobile,East,Google Ads,Home,0.0,No
USR03518,SES03518,add to cart,2025-10-06 04:02:37,Desktop,North,Email,Beauty,0.0,Yes
USR00008,SES00008,Purchase,2025-10-13 13:10:29,Desktop,East,Social Media,Home,304.3,No
USR07390,SES07390,Add to Cart,2025-10-08 16:57:18,Desktop,North,Google Ads,Electronics,0.0,Yes
USR07670,SES07670,BROWSE,2025-10-04 17:12:25,Mobile,,Social Media,Electronics,0.0,Yes
USR04116,SES04116,Add to Cart,2025-10-09 06:35:49,Mobile,East,Google Ads,Electronics,0.0,Yes
USR08151,SES08151,CHECKOUT,2025-10-24 10:42:53,,South,Email,Electronics,,Yes
USR05202,SES05202,Checkout,2025-10-23 02:08:29,Mobile,South,Organic,Electronics,0.0,Yes
USR00526,SES00526,Browse,2025-10-30 22:31:41,Mobile,North,Organic,Sports,0.0,Yes
USR03374,SES03374,Browse,2025-10-12 01:19:51,Tablet,North,Email,Home,0.0,Yes
USR05549,SES05549,Add to Cart,2025-10-22 01:06:44,Tablet,,Google Ads,Sports,0.0,Yes
USR08405,SES08405,browse,2025-10-30 07:26:46,Tablet,North,Email,Electronics,0.0,No
USR03059,SES03059,browse,2025-10-25 14:47:14,Mobile,,Google Ads,Fashion,0.0,Yes
USR09444,SES09444,browse,2025-10-27 00:55:29,Desktop,North,Organic,Fashion,0.0,Yes
USR08431,SES08431,Browse,2025-10-07 07:48:57,Tablet,South,Organic,Electronics,0.0,Yes
USR06701,SES06701,Checkout,2025-10-31 14:30:00,Mobile,East,Social Media,Sports,0.0,Yes
USR06203,SES06203,Add to Cart,2025-10-16 14:58:46,Tablet,East,Organic,Fashion,0.0,Yes
USR00062,SES00062,CHECKOUT,2025-10-28 19:12:39,Tablet,East,Email,Electronics,0.0,No
USR00221,SES00221,checkout,2025-10-31 17:10:27,Desktop,,Organic,Beauty,0.0,Yes
USR07569,SES07569,browse,2025-10-11 12:46:26,Tablet,West,Social Media,Electronics,0.0,Yes
USR08313,SES08313,ADD TO CART,2025-10-11 07:16:53,Mobile,East,Google Ads,Fashion,0.0,Yes
USR03924,SES03924,BROWSE,2025-10-11 18:03:35,Mobile,East,Email,Beauty,0.0,Yes
USR04470,SES04470,PURCHASE,2025-10-19 23:26:44,Desktop,West,Google Ads,Electronics,1835.89,No
USR04023,SES04023,Browse,2025-10-21 10:12:01,Tablet,East,Social Media,Home,0.0,Yes
USR05877,SES05877,ADD TO CART,2025-10-13 16:36:04,,North,Social Media,Electronics,0.0,Yes
USR01397,SES01397,Browse,2025-10-05 06:10:28,Desktop,West,Google Ads,Home,0.0,No
USR05595,SES05595,Browse,2025-10-13 14:53:45,Tablet,North,Email,Sports,,Yes
USR07179,SES07179,CHECKOUT,2025-10-15 00:52:30,Desktop,North,Email,Electronics,0.0,Yes
USR05766,SES05766,Browse,2025-10-04 05:26:35,Desktop,,Social Media  ,Electronics,0.0,Yes
USR05946,SES05946,BROWSE,2025-10-02 03:50:36,Mobile,North,Google Ads,Sports,0.0,Yes
USR02202,SES02202,add to cart,2025-10-09 18:20:43,,South,Google Ads,Fashion,0.0,Yes
USR04179,SES04179,browse,2025-10-28 10:15:52,Desktop,North,Social Media,Fashion,,Yes
USR06786,SES06786,Browse,2025-10-18 19:09:53,Mobile,East,Email,Beauty,0.0,Yes
USR07319,SES07319,Checkout,2025-10-22 19:51:06,Desktop,North,Organic,Sports,0.0,No
USR04450,SES04450,Browse,2025-10-29 16:29:02,Mobile,,Organic,Sports,0.0,Yes
USR01352,SES01352,ADD TO CART,2025-10-07 16:23:53,Tablet,East,Social Media,Fashion,0.0,Yes
USR05249,SES05249,BROWSE,2025-10-31 10:54:30,,East,Social Media,Fashion,0.0,Yes
USR03743,SES03743,Add to Cart,2025-10-25 04:59:52,Tablet,North,Social Media  ,Fashion,0.0,Yes
USR09687,SES09687,checkout,2025-10-11 08:07:31,Desktop,South,Social Media,Electronics,0.0,Yes
USR07138,SES07138,Purchase,2025-10-17 01:19:14,Tablet,West,Organic,Sports,1579.04,No
USR07310,SES07310,Purchase,2025-10-10 13:22:29,Tablet,North,Email,Beauty,1737.5,No
USR05052,SES05052,Checkout,2025-10-04 14:00:10,Tablet,West,Organic,Home,0.0,No
USR04819,SES04819,BROWSE,2025-10-06 11:57:52,Mobile,South,Social Media  ,Sports,0.0,Yes
USR01613,SES01613,ADD TO CART,2025-10-18 20:38:15,Desktop,East,Social Media,Sports,0.0,Yes
USR08030,SES08030,BROWSE,2025-10-24 02:29:02,Tablet,South,Google Ads,Sports,0.0,No
USR02471,SES02471,Browse,2025-10-23 03:23:01,Tablet,East,Social Media,Beauty,,Yes
USR02070,SES02070,browse,2025-10-20 01:08:45,Desktop,West,Social Media,Beauty,0.0,Yes
USR06617,SES06617,Checkout,2025-10-28 17:00:41,,South,Social Media,Fashion,0.0,No
USR07266,SES07266,Add to Cart,2025-10-21 14:00:27,Mobile,,Email,Beauty,0.0,No
USR02743,SES02743,Browse,2025-10-11 10:01:25,Mobile,East,Google Ads,Beauty,0.0,Yes
USR05604,SES05604,ADD TO CART,2025-10-10 17:29:14,Tablet,East,Email,Home,,Yes
USR08448,SES08448,BROWSE,2025-10-16 02:52:21,Mobile,East,Social Media,Electronics,0.0,Yes
USR08297,SES08297,Add to Cart,2025-10-19 00:03:08,Mobile,South,Social Media,Sports,0.0,Yes
USR00324,SES00324,BROWSE,2025-10-22 08:51:22,Tablet,East,Social Media,Electronics,,Yes
USR03392,SES03392,Browse,2025-10-08 03:09:02,Mobile,East,Email,Fashion,,Yes
USR02776,SES02776,Checkout,2025-10-08 21:24:32,,North,Email,Home,0.0,Yes
USR05503,SES05503,Browse,2025-10-16 13:43:20,Tablet,North,Email,Electronics,0.0,Yes
USR07295,SES07295,add to cart,2025-10-11 23:02:53,Tablet,North,Google Ads,Sports,0.0,Yes
USR03710,SES03710,Checkout,2025-10-15 23:36:15,Desktop,East,Social Media,Beauty,0.0,Yes
USR06127,SES06127,Add to Cart,10/20/2025,Tablet,East,Google Ads,Beauty,0.0,Yes
USR08212,SES08212,add to cart,2025-10-10 06:52:16,Tablet,North,Email,Electronics,0.0,Yes
USR03633,SES03633,ADD TO CART,2025-10-20 22:49:59,Desktop,South,Email,Sports,0.0,No
USR07779,SES07779,browse,2025-10-10 22:35:13,Tablet,East,Email,Home,0.0,Yes
USR06091,SES06091,browse,2025-10-13 12:14:03,Tablet,East,Social Media,Sports,999999.0,Yes
USR04051,SES04051,BROWSE,2025-10-14 03:49:53,Desktop,,Social Media,Beauty,0.0,Yes
USR09488,SES09488,Purchase,2025-10-26 14:04:56,Mobile,East,Organic,Electronics,822.06,No
USR07698,SES07698,Browse,2025-10-02 19:38:56,Tablet,North,Google Ads,Beauty,0.0,Yes
USR06310,SES06310,Add to Cart,2025-10-06 17:18:28,Desktop,North,Social Media,Fashion,0.0,Yes
USR04174,SES04174,browse,2025-10-05 06:53:46,Tablet,West,Social Media,Fashion,0.0,Yes
USR05480,SES05480,Browse,2025-10-25 23:28:58,Mobile,West,Google Ads,Home,0.0,No
USR01758,SES01758,browse,2025-10-29 13:32:30,Desktop,East,Email,Fashion,0.0,Yes
USR00385,SES00385,Checkout,2025-10-18 10:49:06,Tablet,North,Organic,Sports,0.0,No
USR06253,SES06253,Add to Cart,2025-10-29 21:23:33,Desktop,North,Google Ads,Sports,0.0,Yes
USR02380,SES02380,Add to Cart,2025-10-18 20:46:03,Tablet,South,Google Ads,Home,0.0,Yes
USR09770,SES09770,Purchase,2025-10-25 06:17:14,Tablet,East,Email  ,Fashion,1017.26,No
USR06610,SES06610,Checkout,2025-10-26 12:52:20,Tablet,,Email,Fashion,0.0,Yes
USR03509,SES03509,Browse,2025-10-22 15:25:53,Tablet,North,Social Media,Sports,0.0,Yes
USR01521,SES01521,Browse,2025-10-03 07:41:02,Tablet,South,Social Media,Sports,0.0,No
USR07428,SES07428,browse,2025-10-23 20:12:22,Mobile,,Email  ,Sports,0.0,No
USR02192,SES02192,Browse,2025-10-22 23:27:24,Tablet,South,Organic  ,Fashion,0.0,Yes
USR06028,SES06028,ADD TO CART,2025-10-11 13:39:23,Desktop,East,Organic,Beauty,0.0,Yes
USR00878,SES00878,Browse,2025-10-28 17:19:19,Mobile,North,Social Media,Beauty,0.0,Yes
USR09836,SES09836,Checkout,2025-10-21 08:38:54,Mobile,West,Social Media,Sports,0.0,Yes
USR09349,SES09349,add to cart,2025-10-16 06:57:18,,East,Organic,Electronics,0.0,Yes
USR04890,SES04890,Purchase,2025-10-25 14:53:18,Desktop,North,Email,Home,-99.99,No
USR09392,SES09392,Add to Cart,2025-10-12 11:59:02,Mobile,West,Social Media,Sports,,Yes
USR09033,SES09033,Purchase,2025-10-27 00:55:00,,South,Email,Beauty,1356.61,No
USR04000,SES04000,BROWSE,2025-10-02 10:01:16,Desktop,West,Organic,Sports,,Yes
USR01365,SES01365,Purchase,2025-10-20 15:24:42,Desktop,East,Organic,Sports,1668.0,No
USR07441,SES07441,browse,2025-10-15 06:02:28,Mobile,South,Google Ads,Beauty,,Yes
USR00054,SES00054,Browse,2025-10-09 07:40:27,Desktop,West,Google Ads,Home,0.0,Yes
USR06075,SES06075,Browse,2025-10-22 06:11:47,Desktop,West,Google Ads,Home,,Yes
USR03629,SES03629,Browse,2025-10-20 02:51:40,Mobile,South,Social Media,Electronics,0.0,Yes
USR07512,SES07512,Checkout,2025-10-16 23:42:14,Mobile,South,Email,Sports,,Yes
USR00182,SES00182,BROWSE,2025-10-18 06:23:10,Mobile,West,Google Ads  ,Home,0.0,Yes
USR02504,SES02504,Browse,2025-10-06 02:21:59,Desktop,,Organic,Beauty,0.0,Yes
USR02088,SES02088,Add to Cart,2025-10-02 11:01:41,Mobile,South,Organic,Fashion,,Yes
USR08291,SES08291,browse,2025-10-30 08:49:36,Tablet,West,Email,Sports,0.0,Yes
USR09352,SES09352,checkout,2025-10-27 16:30:10,Desktop,East,Organic,Sports,0.0,No
USR02372,SES02372,Browse,2025-10-29 12:13:50,Desktop,,Organic,Fashion,0.0,Yes
USR05832,SES05832,Browse,2025-10-19 07:29:09,Mobile,South,Social Media,Electronics,0.0,Yes
USR07778,SES07778,Browse,2025-10-04 04:57:14,Desktop,,Social Media,Electronics,0.0,Yes
USR08184,SES08184,browse,2025-10-13 19:52:53,Desktop,East,Google Ads,Electronics,0.0,Yes
USR07351,SES07351,BROWSE,2025-10-02 09:06:19,Mobile,North,Social Media,Home,,Yes
USR05700,SES05700,Browse,10/20/2025,Mobile,West,Email,Sports,,Yes
USR02559,SES02559,Browse,2025-10-13 09:14:34,Desktop,East,Social Media,Beauty,0.0,Yes
USR09918,SES09918,Browse,2025-10-24 14:29:19,Desktop,West,Social Media,Electronics,-99.99,Yes
USR07445,SES07445,Add to Cart,2025-10-03 11:34:18,Desktop,East,Organic,Beauty,0.0,No
USR05656,SES05656,browse,2025-10-24 21:21:47,Desktop,North,Email,Fashion,0.0,Yes
USR09007,SES09007,Browse,2025-10-23 21:41:19,,,Organic  ,Home,0.0,Yes
USR02449,SES02449,Browse,10/20/2025,Mobile,West,Google Ads,Sports,0.0,Yes
USR05977,SES05977,Add to Cart,2025-10-20 22:10:53,Tablet,West,Social Media  ,Fashion,0.0,Yes
USR03719,SES03719,ADD TO CART,2025-10-20 01:44:57,Mobile,South,Email  ,Home,,Yes
USR06998,SES06998,browse,2025-10-27 03:22:15,Tablet,South,Social Media  ,Electronics,0.0,Yes
USR01136,SES01136,add to cart,2025-10-18 04:26:44,Tablet,West,Google Ads,Electronics,0.0,Yes
USR00831,SES00831,Browse,2025-10-16 10:05:25,Mobile,,Organic,Beauty,0.0,Yes
USR05138,SES05138,Purchase,2025-10-05 09:14:03,Tablet,,Email,Home,863.71,No
USR01579,SES01579,browse,2025-10-28 08:25:10,Mobile,North,Organic,Fashion,0.0,Yes
USR08213,SES08213,ADD TO CART,10/20/2025,Desktop,West,Organic,Beauty,0.0,Yes
USR01070,SES01070,checkout,2025-10-02 02:46:10,Desktop,South,Email  ,Electronics,0.0,Yes
USR03747,SES03747,BROWSE,2025-10-03 20:11:14,Tablet,East,Social Media,Beauty,0.0,Yes
USR04850,SES04850,Checkout,2025-10-07 02:12:14,Tablet,North,Google Ads,Home,0.0,No
USR03852,SES03852,Add to Cart,2025-10-10 01:08:27,Desktop,North,Social Media,Fashion,-99.99,No
USR01255,SES01255,browse,2025-10-30 08:10:39,Desktop,East,Social Media,Beauty,0.0,Yes
USR06983,SES06983,Browse,2025-10-03 19:09:05,Desktop,East,Google Ads,Home,0.0,Yes
USR08654,SES08654,BROWSE,2025-10-05 05:14:24,Mobile,East,Organic,Fashion,0.0,Yes
USR05856,SES05856,CHECKOUT,2025-10-23 17:07:08,Mobile,West,Google Ads,Beauty,0.0,Yes
USR05852,SES05852,Browse,2025-10-05 18:37:57,Desktop,West,Social Media,Sports,0.0,No
USR01003,SES01003,Browse,2025-10-13 21:27:21,Desktop,West,Google Ads,Beauty,0.0,Yes
USR01247,SES01247,Browse,2025-10-27 12:16:47,Mobile,,Email,Sports,0.0,Yes
USR09314,SES09314,Purchase,2025-10-27 03:03:16,Tablet,North,Google Ads,Fashion,746.14,No
USR05347,SES05347,add to cart,10/20/2025,Desktop,West,Email,Electronics,0.0,No
USR04219,SES04219,browse,2025-10-25 16:57:53,Mobile,,Social Media  ,Fashion,0.0,Yes
USR06478,SES06478,Add to Cart,2025-10-10 16:59:15,Desktop,,Email,Electronics,0.0,Yes
USR02809,SES02809,browse,10/20/2025,Tablet,South,Social Media,Fashion,0.0,Yes
USR01005,SES01005,Browse,2025-10-07 07:44:00,,East,Google Ads,Beauty,0.0,Yes
USR07416,SES07416,Add to Cart,2025-10-21 04:53:25,Tablet,East,Organic,Home,0.0,Yes
USR00247,SES00247,Add to Cart,2025-10-04 00:55:18,,West,Organic,Fashion,0.0,Yes
USR00729,SES00729,add to cart,2025-10-13 14:35:57,Mobile,West,Email,Electronics,0.0,Yes
USR01672,SES01672,CHECKOUT,2025-10-16 13:14:51,Mobile,East,Email,Fashion,999999.0,Yes
USR04377,SES04377,Browse,2025-10-16 01:42:12,Tablet,North,Organic,Fashion,0.0,Yes
USR05016,SES05016,PURCHASE,2025-10-06 17:05:59,Mobile,North,Organic,Electronics,1358.24,No
USR08425,SES08425,Add to Cart,2025-10-28 09:53:11,Desktop,North,Organic,Home,0.0,Yes
USR01609,SES01609,browse,10/20/2025,Mobile,North,Organic,Fashion,0.0,Yes
USR01233,SES01233,ADD TO CART,2025-10-03 00:38:09,,East,Social Media,Home,0.0,Yes
USR03523,SES03523,Browse,2025-10-22 01:04:44,Tablet,South,Organic,Electronics,0.0,No
USR04688,SES04688,ADD TO CART,2025-10-21 18:04:02,Tablet,,Social Media,Home,0.0,No
USR09383,SES09383,Checkout,2025-10-05 11:15:30,Desktop,South,Social Media,Electronics,0.0,Yes
USR02432,SES02432,Browse,2025-10-10 20:17:12,Tablet,South,Organic,Home,0.0,Yes
USR03387,SES03387,browse,2025-10-07 20:06:32,Tablet,North,Email,Home,0.0,Yes
USR06515,SES06515,Browse,2025-10-03 00:32:31,Mobile,West,Organic,Home,0.0,Yes
USR07354,SES07354,Browse,2025-10-16 23:56:26,,North,Email  ,Electronics,0.0,Yes
USR06006,SES06006,Checkout,2025-10-21 04:18:09,Tablet,,Email,Home,0.0,Yes
USR02848,SES02848,BROWSE,2025-10-21 06:05:48,Tablet,,Social Media,Sports,0.0,No
USR00665,SES00665,Add to Cart,2025-10-22 14:17:42,Desktop,North,Social Media,Electronics,0.0,Yes
USR03592,SES03592,add to cart,2025-10-12 18:09:37,Desktop,,Organic,Electronics,0.0,Yes
USR05179,SES05179,Browse,2025-10-12 19:01:22,Mobile,South,Social Media,Fashion,0.0,Yes
USR07219,SES07219,Add to Cart,2025-10-16 22:07:14,Desktop,,Organic,Sports,0.0,Yes
USR06326,SES06326,Purchase,2025-10-19 17:02:14,Mobile,North,Google Ads,Sports,500.6,No
USR06604,SES06604,browse,2025-10-07 21:51:04,Desktop,East,Organic,Electronics,0.0,Yes
USR02741,SES02741,Checkout,2025-10-11 18:18:11,Tablet,North,Google Ads,Fashion,0.0,Yes
USR06615,SES06615,Add to Cart,2025-10-26 22:46:18,Tablet,East,Google Ads  ,Fashion,0.0,Yes
USR07249,SES07249,Checkout,2025-10-02 20:40:51,Desktop,South,Email,Home,0.0,Yes
USR06689,SES06689,Browse,2025-10-07 04:33:32,Mobile,West,Organic,Electronics,0.0,Yes
USR01361,SES01361,BROWSE,2025-10-07 07:54:02,Desktop,North,Social Media,Sports,0.0,Yes
USR03251,SES03251,Browse,2025-10-13 00:37:25,Tablet,South,Social Media,Fashion,0.0,Yes
USR03860,SES03860,Browse,2025-10-31 01:57:53,,North,Email,Home,0.0,Yes
USR05425,SES05425,add to cart,2025-10-19 19:33:49,Tablet,North,Organic,Fashion,0.0,No
USR04367,SES04367,Browse,2025-10-15 13:03:33,Desktop,North,Email,Fashion,0.0,Yes
USR04000,SES04000,Add to Cart,2025-10-02 10:04:16,Mobile,West,Email,Sports,0.0,Yes
USR02317,SES02317,Add to Cart,2025-10-07 08:09:36,Desktop,West,Social Media,Fashion,0.0,Yes
USR07760,SES07760,Browse,2025-10-12 17:31:12,Tablet,North,Organic,Electronics,0.0,No
USR07260,SES07260,ADD TO CART,10/20/2025,Desktop,South,Social Media,Home,,Yes
USR07482,SES07482,Add to Cart,2025-10-03 23:26:19,Mobile,South,Email,Fashion,0.0,Yes
USR05086,SES05086,Checkout,2025-10-10 18:00:29,Tablet,West,Google Ads,Electronics,0.0,Yes
USR07369,SES07369,Add to Cart,2025-10-10 20:57:30,Mobile,West,Google Ads,Fashion,0.0,Yes
USR00128,SES00128,ADD TO CART,2025-10-25 00:44:41,Desktop,North,Google Ads,Beauty,0.0,No
USR08959,SES08959,Add to Cart,2025-10-27 04:19:31,,South,Email,Sports,0.0,Yes
USR05970,SES05970,BROWSE,2025-10-31 18:11:46,Desktop,East,Organic,Sports,0.0,Yes
USR02498,SES02498,Checkout,2025-10-28 18:38:48,Tablet,North,Google Ads,Beauty,0.0,Yes
USR00617,SES00617,Add to Cart,2025-10-05 03:24:14,Desktop,North,Social Media,Electronics,0.0,Yes
USR09208,SES09208,Checkout,2025-10-08 16:56:39,Tablet,North,Social Media,Sports,0.0,No
USR02707,SES02707,Browse,2025-10-24 06:35:27,Mobile,West,Email,Fashion,0.0,Yes
USR05400,SES05400,Add to Cart,2025-10-07 15:25:29,Desktop,South,Social Media,Electronics,0.0,Yes
USR08552,SES08552,ADD TO CART,2025-10-23 14:11:16,Tablet,West,Organic,Sports,0.0,Yes
USR06420,SES06420,add to cart,2025-10-07 08:26:37,Mobile,West,Google Ads,Fashion,0.0,Yes
USR04468,SES04468,BROWSE,2025-10-18 00:25:40,,East,Organic,Electronics,0.0,Yes
USR02535,SES02535,Add to Cart,2025-10-30 05:59:57,Tablet,West,Google Ads,Home,0.0,Yes
USR02060,SES02060,Add to Cart,10/20/2025,,West,Organic,Fashion,0.0,No
USR04470,SES04470,Checkout,2025-10-19 23:24:44,Mobile,,Email,Beauty,0.0,No
USR03544,SES03544,Add to Cart,2025-10-16 09:42:03,Tablet,East,Email,Fashion,0.0,Yes
USR02153,SES02153,browse,2025-10-08 21:51:53,Desktop,South,Social Media,Fashion,0.0,Yes
USR00549,SES00549,Browse,2025-10-30 21:44:45,Mobile,West,Social Media,Sports,0.0,Yes
USR09751,SES09751,Purchase,2025-10-19 00:13:39,Tablet,North,Email  ,Electronics,1102.31,No
USR03969,SES03969,Browse,2025-10-04 00:44:12,Tablet,South,Social Media,Electronics,,Yes
USR01293,SES01293,Checkout,2025-10-27 11:40:40,Desktop,South,Social Media,Sports,0.0,No
USR03394,SES03394,Browse,2025-10-14 07:47:59,Tablet,South,Organic  ,Home,0.0,Yes
USR04734,SES04734,Browse,2025-10-20 12:27:58,,West,Google Ads,Fashion,0.0,Yes
USR09785,SES09785,add to cart,2025-10-05 09:53:48,Desktop,West,Email,Electronics,0.0,No
USR09602,SES09602,browse,2025-10-31 04:31:34,,East,Organic,Beauty,0.0,Yes
USR04654,SES04654,add to cart,2025-10-06 05:58:18,Tablet,South,Google Ads,Sports,0.0,Yes
USR09297,SES09297,Browse,2025-10-27 08:01:08,Desktop,East,Email,Home,0.0,Yes
USR07105,SES07105,Browse,2025-10-26 03:53:19,Tablet,East,Social Media,Fashion,0.0,No
USR00016,SES00016,Checkout,2025-10-26 18:03:29,Desktop,West,Google Ads,Sports,0.0,Yes
USR08947,SES08947,browse,2025-10-31 07:11:54,Mobile,North,Organic,Sports,0.0,Yes
USR00325,SES00325,Add to Cart,2025-10-05 19:25:10,Mobile,North,Social Media,Sports,0.0,Yes
